4.827399e-1 -7.5863e-1 8.0855728e-1 8.0855728e-1
6.206699e-1 -7.5863e-1 9.6075058e-1 9.6075058e-1
7.585999e-1 -7.5863e-1 1.15099335e0 1.15099335e0
8.965298e-1 -7.5863e-1 1.37928528e0 1.37928528e0
1.0344598e0 -7.5863e-1 1.6456276e0 1.6456276e0
1.1723898e0 -7.5863e-1 1.950016e0 1.950016e0
1.3103198e0 -7.5863e-1 2.2924568e0 2.2924568e0
1.4482498e0 -7.5863e-1 2.672947e0 2.672947e0
1.5861798e0 -7.5863e-1 3.0914864e0 3.0914864e0
1.7241098e0 -7.5863e-1 3.5480766e0 3.5480766e0
1.8620398e0 -7.5863e-1 4.0427101e0 4.0427101e0
1.9999698e0 -7.5863e-1 4.5753975e0 4.5753975e0

-2.0e0 -6.207e-1 4.3852686e0 4.3852686e0
-1.86207e0 -6.207e-1 3.852572e0 3.852572e0
-1.72414e0 -6.207e-1 3.3579248e0 3.3579248e0
-1.58621e0 -6.207e-1 2.901333e0 2.901333e0
-1.44828e0 -6.207e-1 2.4827844e0 2.4827844e0
-1.31035e0 -6.207e-1 2.1022852e0 2.1022852e0
-1.17242e0 -6.207e-1 1.7598367e0 1.7598367e0
-1.03449e0 -6.207e-1 1.4554361e0 1.4554361e0
-8.9656e-1 -6.207e-1 1.18908844e0 1.18908844e0
-7.5863e-1 -6.207e-1 9.6078812e-1 9.6078812e-1
-6.207e-1 -6.207e-1 7.7053711e-1 7.7053711e-1
-4.827701e-1 -6.207e-1 6.1833557e-1 6.1833557e-1
-3.448401e-1 -6.207e-1 5.041832e-1 5.041832e-1
-2.069101e-1 -6.207e-1 4.2808034e-1 4.2808034e-1
-6.89801e-2 -6.207e-1 3.9002681e-1 3.9002681e-1
6.89499e-2 -6.207e-1 3.9002264e-1 3.9002264e-1
2.068799e-1 -6.207e-1 4.2806784e-1 4.2806784e-1
3.448099e-1 -6.207e-1 5.0416245e-1 5.0416245e-1
4.827399e-1 -6.207e-1 6.1830627e-1 6.1830627e-1
6.206699e-1 -6.207e-1 7.7049957e-1 7.7049957e-1
7.585999e-1 -6.207e-1 9.6074234e-1 9.6074234e-1
8.965298e-1 -6.207e-1 1.18903427e0 1.18903427e0
1.0344598e0 -6.207e-1 1.4553766e0 1.4553766e0
1.1723898e0 -6.207e-1 1.759765e0 1.759765e0
1.3103198e0 -6.207e-1 2.1022058e0 2.1022058e0
1.4482498e0 -6.207e-1 2.4826959e0 2.4826959e0
1.5861798e0 -6.207e-1 2.9012354e0 2.9012354e0
1.7241098e0 -6.207e-1 3.3578256e0 3.3578256e0
1.8620398e0 -6.207e-1 3.8524591e0 3.8524591e0
1.9999698e0 -6.207e-1 4.3851465e0 4.3851465e0

-2.0e0 -4.827701e-1 4.233067e0 4.233067e0
-1.86207e0 -4.827701e-1 3.7003705e0 3.7003705e0
-1.72414e0 -4.827701e-1 3.2057233e0 3.2057233e0
-1.58621e0 -4.827701e-1 2.7491315e0 2.7491315e0
-1.44828e0 -4.827701e-1 2.3305829e0 2.3305829e0
-1.31035e0 -4.827701e-1 1.9500836e0 1.9500836e0
-1.17242e0 -4.827701e-1 1.6076352e0 1.6076352e0
-1.03449e0 -4.827701e-1 1.3032346e0 1.3032346e0
-8.9656e-1 -4.827701e-1 1.0368869e0 1.0368869e0
-7.5863e-1 -4.827701e-1 8.0858658e-1 8.0858658e-1
-6.207e-1 -4.827701e-1 6.1833557e-1 6.1833557e-1
-4.827701e-1 -4.827701e-1 4.6613403e-1 4.6613403e-1
-3.448401e-1 -4.827701e-1 3.5198166e-1 3.5198166e-1
-2.069101e-1 -4.827701e-1 2.758788e-1 2.758788e-1
-6.89801e-2 -4.827701e-1 2.3782527e-1 2.3782527e-1
6.89499e-2 -4.827701e-1 2.378211e-1 2.378211e-1
2.068799e-1 -4.827701e-1 2.758663e-1 2.758663e-1
3.448099e-1 -4.827701e-1 3.519609e-1 3.519609e-1
4.827399e-1 -4.827701e-1 4.6610474e-1 4.6610474e-1
6.206699e-1 -4.827701e-1 6.1829803e-1 6.1829803e-1
7.585999e-1 -4.827701e-1 8.085408e-1 8.085408e-1
8.965298e-1 -4.827701e-1 1.03683273e0 1.03683273e0
1.0344598e0 -4.827701e-1 1.303175e0 1.303175e0
1.1723898e0 -4.827701e-1 1.6075635e0 1.6075635e0
1.3103198e0 -4.827701e-1 1.9500043e0 1.9500043e0
1.4482498e0 -4.827701e-1 2.3304944e0 2.3304944e0
1.5861798e0 -4.827701e-1 2.7490338e0 2.7490338e0
1.7241098e0 -4.827701e-1 3.2056241e0 3.2056241e0
1.8620398e0 -4.827701e-1 3.7002576e0 3.7002576e0
1.9999698e0 -4.827701e-1 4.232945e0 4.232945e0

-2.0e0 -3.448401e-1 4.1189146e0 4.1189146e0
-1.86207e0 -3.448401e-1 3.5862181e0 3.5862181e0
-1.72414e0 -3.448401e-1 3.0915709e0 3.0915709e0
-1.58621e0 -3.448401e-1 2.6349791e0 2.6349791e0
-1.44828e0 -3.448401e-1 2.2164305e0 2.2164305e0
-1.31035e0 -3.448401e-1 1.8359312e0 1.8359312e0
-1.17242e0 -3.448401e-1 1.4934828e0 1.4934828e0
-1.03449e0 -3.448401e-1 1.1890822e0 1.1890822e0
-8.9656e-1 -3.448401e-1 9.2273453e-1 9.2273453e-1
-7.5863e-1 -3.448401e-1 6.944342e-1 6.944342e-1
-6.207e-1 -3.448401e-1 5.041832e-1 5.041832e-1
-4.827701e-1 -3.448401e-1 3.5198166e-1 3.5198166e-1
-3.448401e-1 -3.448401e-1 2.3782928e-1 2.3782928e-1
-2.069101e-1 -3.448401e-1 1.6172643e-1 1.6172643e-1
-6.89801e-2 -3.448401e-1 1.236729e-1 1.236729e-1
6.89499e-2 -3.448401e-1 1.2366873e-1 1.2366873e-1
2.068799e-1 -3.448401e-1 1.6171393e-1 1.6171393e-1
3.448099e-1 -3.448401e-1 2.3780853e-1 2.3780853e-1
4.827399e-1 -3.448401e-1 3.5195236e-1 3.5195236e-1
6.206699e-1 -3.448401e-1 5.0414566e-1 5.0414566e-1
7.585999e-1 -3.448401e-1 6.9438843e-1 6.9438843e-1
8.965298e-1 -3.448401e-1 9.2268036e-1 9.2268036e-1
1.0344598e0 -3.448401e-1 1.1890227e0 1.1890227e0
1.1723898e0 -3.448401e-1 1.4934111e0 1.4934111e0
1.3103198e0 -3.448401e-1 1.8358519e0 1.8358519e0
1.4482498e0 -3.448401e-1 2.216342e0 2.216342e0
1.5861798e0 -3.448401e-1 2.6348814e0 2.6348814e0
1.7241098e0 -3.448401e-1 3.0914717e0 3.0914717e0
1.8620398e0 -3.448401e-1 3.5861052e0 3.5861052e0
1.9999698e0 -3.448401e-1 4.1187926e0 4.1187926e0

-2.0e0 -2.069101e-1 4.0428117e0 4.0428117e0
-1.86207e0 -2.069101e-1 3.5101152e0 3.5101152e0
